RowID,intern_num,maxsal,minsal,city,scale,id_1,c_desc,month_num,day,c_tag,name,industry,c_name,
3907,1,150,100,南京,15-50人,inn_k3hswohgtbz3,智慧管网运营专家,3,5,[],助理,互联网/游戏/软件,管科智能,
3908,23,180,150,北京,500-2000人,inn_qevk2en9aj93,纽交所上市，曾经主营业务为社交的金融科技公司,4,5,"['弹性工作', '七险一金']",运维开发实习生,互联网/游戏/软件,人人公司,
3909,3,150,120,上海,50-150人,inn_ti6vtp365c48,医疗数据服务平台,3,5,"['定期团建腐败', '暑期实习', '移动互联']",设计实习,互联网/游戏/软件,暖哇科技,
3910,73,200,150,北京,150-500人,inn_xkwvl72eh25s,专注于计算机视觉和深度学习原创技术的中国公司,3,5,"['高成长', '专业培训', '各种福利', '专业的平台', '发展空间', '水果管饱', '年假', '技术提升', '待遇不错', '有成长空间']",业务运营实习生（北京）,互联网/游戏/软件,SenseTime商汤科技,
3911,13,180,150,上海,500-2000人,inn_ni5lnx1zx8oq,以安全、环保、品质作为品牌的核心价值,4,3,['汽车行业'],Blockchain Research Intern区块链研究实习生,汽车/机械/制造,沃尔沃汽车,
3912,2,180,150,广州,150-500人,inn_uhz1tgsyphht,一站式的结婚综合平台,3,6,"['水果管饱', '丰富员工活动', '人性化管理', '锻炼机会多', '实战型', '青年团队']",管培生,互联网/游戏/软件,婚礼猫,
3913,38,400,200,成都,50-150人,inn_t6nmqzrnigd4,繁星数据致力于提供快速、高效、安全和高质量的数据采集与标注服务。,3,5,"['人工智能', '大数据']",海外项目经理（资源）,互联网/游戏/软件,繁星数据,
3914,18,100,80,上海,15-50人,inn_j0faymeawrjf,『菠萝斑马居住指南』—家居行业有影响力的新媒体，拥有100W优质粉丝和强大的原创内容输出能力。,3,5,"['工作充实有挑战', '人才推荐奖', '高水平老大', '伙伴好', '互联网公司', '老板脑洞大', '轻松办公环境', '帅哥美女都多', '实操性强', '期待你的加入']",运营实习生,互联网/游戏/软件,菠萝斑马,
3915,236,200,150,北京,2000人以上,inn_qfpw2r6o02mi,一家新兴的互联网科技公司，专注新媒体运营,3,4,"['实习工资高', '发展前景好', '有挑战性', '每日提供水果', '正能量', '知名度广', '美味三餐', '各种福利多多', '不打杂纯干货', '各种福利多多']",音乐制作及内容拓展实习生,互联网/游戏/软件,字节跳动,
3916,18,200,100,上海,15-50人,inn_ihkyfozqer3e,『菠萝斑马居住指南』—家居行业有影响力的新媒体，拥有100W优质粉丝和强大的原创内容输出能力。,3,4,"['工作充实有挑战', '人才推荐奖', '高水平老大', '伙伴好', '互联网公司', '老板脑洞大', '轻松办公环境', '帅哥美女都多', '实操性强', '期待你的加入']",抖音短视频运营实习生,互联网/游戏/软件,菠萝斑马,
3917,18,100,80,上海,15-50人,inn_fdryjohpz9iu,『菠萝斑马居住指南』—家居行业有影响力的新媒体，拥有100W优质粉丝和强大的原创内容输出能力。,3,5,"['工作充实有挑战', '人才推荐奖', '高水平老大', '伙伴好', '互联网公司', '老板脑洞大', '轻松办公环境', '帅哥美女都多', '实操性强', '期待你的加入']",知识产权实习生,互联网/游戏/软件,菠萝斑马,
3918,18,120,100,上海,15-50人,inn_vzsovfmroqqt,『菠萝斑马居住指南』—家居行业有影响力的新媒体，拥有100W优质粉丝和强大的原创内容输出能力。,3,5,"['工作充实有挑战', '人才推荐奖', '高水平老大', '伙伴好', '互联网公司', '老板脑洞大', '轻松办公环境', '帅哥美女都多', '实操性强', '期待你的加入']",维权控价实习生,互联网/游戏/软件,菠萝斑马,
3919,16,150,150,太原,2000人以上,inn_pjkweqdqa7oj,一家从事高性能智能电动汽车研发的公司,3,5,[],市场活动实习生,互联网/游戏/软件,蔚来汽车,
3920,7,200,100,北京,2000人以上,inn_zijrmcembmhl,中国的自营式电商企业平台,3,5,[],人力资源实习生-招聘方向,互联网/游戏/软件,京东,
3921,390,150,100,北京,2000人以上,inn_k390051hh43t,中国的综合网络零售商,3,5,"['精英多多', '团队实力强', '锻炼自我', '专业、活力、创造', 'AI', '技术大牛坐镇', '精英', 'nice氛围', '创新']",云平台-运营岗,互联网/游戏/软件,京东,
3922,2,180,150,上海,15-50人,inn_fr2pseisu5eq,主要依托“金达威集团”的自有产品和自主品牌，通过电商和线下渠道销售相结合并打造“品牌+服务”双向联合,3,3,"['环境高大上', '上市集团背景']",新媒体运营实习生（商务拓展）,互联网/游戏/软件,金达威 ,
3923,1,120,100,北京,15-50人,inn_xynpyvqesmro,未来生活创想家,3,5,"['全是年轻人', '零食供应', '参与团队决策', '办公气氛自由', '人生导师', '办公环境轻松']",运营实习生,互联网/游戏/软件,奇幻,
3924,1,200,150,青岛,50-150人,inn_tuizpggz9bkn,"智慧家居平台，解决行业封闭性难题,为产业发展提供强大安全保障, 构建人工智能引擎",3,5,"['办公环境好', '留用机会', '福利完善', '内推机会', '朝气蓬勃', '发展机会多']",大数据及人工智能研发工程师（实习）,互联网/游戏/软件,聚好联,
3925,62,150,100,重庆,2000人以上,inn_zbyxinuhw7im,亚信是亚太区大、全球第二大的业务运营支撑软件供应商,6,5,[],文案策划实习生,互联网/游戏/软件,亚信科技,
3926,1,150,150,北京,500-2000人,inn_lsw1nrrcen5m,金山软件公司西山居工作室，于1995年5月在广东省珠海市成立，是国内最早的游戏开发工作室。,6,5,"['多元化业务', '研发', '龙头企业']",部门助理,互联网/游戏/软件,西山居,
3927,1,120,80,北京,150-500人,inn_fsipfchobtxq,思享无限是一家高新技术企业，致力于为用户打造实时视频直播互动的移动娱乐社交平台。,3,5,[],新媒体运营推广,互联网/游戏/软件,思享无限,
3928,11,250,200,上海,150-500人,inn_qeeuakwxant2,NEOCRAFT是一家专注海外市场的新锐游戏公司,3,5,"['高成长', '国际化', '氛围活跃', '独角兽']",动画实习生,互联网/游戏/软件,NEOCRAFT,
3929,11,200,150,上海,150-500人,inn_mhqxcqmdotfb,NEOCRAFT是一家专注海外市场的新锐游戏公司,6,5,"['高成长', '国际化', '氛围活跃', '独角兽']",游戏运营管培生（韩语）,互联网/游戏/软件,NEOCRAFT,
3930,9,200,120,武汉,50-150人,inn_aonqiajumruv,一家提供面向测图、BIM、城市规划等多领域配套激光扫描软硬件及生产解决方案的 高新技术企业。,3,5,"['移动测绘', '科技研发型', '95后', '免费住宿', '激光雷达', '点云算法']",软件工程师（点云方向）,电子/通信/硬件,珞珈新空科技,
3931,9,150,120,深圳,2000人以上,inn_hurx8hcqsd1f,一家年轻、有活力的跨境电商公司,6,5,"['待遇不错', '自由、平等', '商业体检', '跨境电商', '年轻', '赢在起点', '公司平台大', '三餐零食']",风控专员,互联网/游戏/软件,赛维网络,
3932,7,200,180,上海,2000人以上,inn_vcpr4rwbvywx,一家快速成长互联网公司,3,5,[],市场助理,互联网/游戏/软件,巴乐兔,
3933,16,300,200,济南,2000人以上,inn_idify6x9c6qs,国内领先的 K-12 在线教育公司， 2012 年成立，总部位于北京，是中国 K-12独角兽公司。,3,5,"['行业顶尖', '节日福利', '全年十三薪', '六险一金', '每日下午茶', '双休']",线上助教,互联网/游戏/软件,猿辅导在线教育,
3934,16,200,150,长沙,2000人以上,inn_utjeqmswt4o5,国内领先的电信运营商核心业务系统软件厂商,3,5,"['牛逼团队', '扁平化管理', '健康', '实干', '可以转正', '上升通道', '前景发展好']",Java开发,互联网/游戏/软件,思特奇,
3935,16,800,400,北京,2000人以上,inn_m9vkd0lz7ql1,国内领先的电信运营商核心业务系统软件厂商,3,5,"['牛逼团队', '扁平化管理', '健康', '实干', '可以转正', '上升通道', '前景发展好']",数据挖掘/模型算法工程师【仅限2021届】,互联网/游戏/软件,思特奇,
3936,9,200,120,武汉,50-150人,inn_fxztnqt9gl0c,一家提供面向测图、BIM、城市规划等多领域配套激光扫描软硬件及生产解决方案的 高新技术企业。,3,5,"['移动测绘', '科技研发型', '95后', '免费住宿', '激光雷达', '点云算法']",算法工程师（SLAM方向）实习生,电子/通信/硬件,珞珈新空科技,
3937,9,150,120,深圳,2000人以上,inn_mq8fedxbagf3,一家年轻、有活力的跨境电商公司,3,5,"['待遇不错', '自由、平等', '商业体检', '跨境电商', '年轻', '赢在起点', '公司平台大', '三餐零食']",人力资源实习生,互联网/游戏/软件,赛维网络,
3938,10,150,120,成都,50-150人,inn_roajbgvfjelh,【offer先生】2018年值得期待的在线职业教育领跑品牌,3,5,"['新颖', '求才若渴', '欢乐团队', '互联网大佬', '工作轻松', '高人气创始人', '有实习证明', '可转正，领域广', '团队气氛nice']",直播运营实习生,互联网/游戏/软件,offer先生,
3939,73,200,150,北京,500-2000人,inn_ihh1hlhrurzt,亚信安全是中国网络安全产业领跑者,3,5,[],销售助理,互联网/游戏/软件,亚信安全,
3940,5,150,120,北京,150-500人,inn_inwg4rmnrwny,专注声学前沿技术和人工智能交互,3,3,"['免费水果零食', '团队大牛多', '文化开放', '气氛好', '行业研究', '巨大成长空间', '福利待遇好', '高端人才合作', '弹性时间']",行政实习生,互联网/游戏/软件,声智科技,
3941,41,300,150,北京,500-2000人,inn_dmxgscru2jin,一家资深且拥有深厚技术基础的专业网络游戏开发制作公司,3,5,"['游戏', '引擎']",剧情策划实习生(2021届),互联网/游戏/软件,永航游戏,
3942,4,200,150,上海,2000人以上,inn_grhdmbewrg9z,中国领先的综合性旅行服务公司,3,4,[],用户体验实习生,互联网/游戏/软件,携程旅行网,
3943,3,250,200,成都,150-500人,inn_y4iarhdk1wat,致力于将互联网游戏推广、运营，游戏公会发展、管理集于一体的娱乐信息技术公司。,12,6,[],PC端手游玩家,互联网/游戏/软件,追梦时代,
3944,13,120,100,成都,150-500人,inn_g7g03dywhypz,致力于打造精品游戏，成为一流的实时对战类游戏互动娱乐企业,4,6,"['毕业留任', '免费午餐', '生日节日福利', '手游研发']",游戏测试实习,互联网/游戏/软件,乐曼多,
3945,5,200,120,上海,150-500人,inn_nd95alar52zm,国内领先的互联网医疗公司,3,5,"['活力氛围', '车贴', '项目多样性', '用户为青年人']",内容运营实习生-新媒体方向,互联网/游戏/软件,善诊,
3946,16,200,120,上海,2000人以上,inn_dvzmggi6y3n3,中国互联网+的领跑者,3,3,"['发展前景好', '不限量饮料', '年轻化', '行业革新者', '商学院初体验', '弹性工作制', '高颜值小伙伴', '团队大牛多', '快速发展', '成长指导']",公关活动执行实习生,互联网/游戏/软件,微创软件,
3947,12,200,120,广州,50-150人,inn_jbbvexriwtff,一家经工商局、财政局审批成立的专业从事企业管理咨询及工商事务代理、财税信息咨询及代理记账服务的专业机构,12,6,"['生日蛋糕嗲', '旅游机会']",业务实习生,互联网/游戏/软件,东芭财税,
3948,6,150,120,杭州,150-500人,inn_dgsjg3bgk6zi,甲骨文超级码，产品溯源行业的领导者,6,5,"['朝气蓬勃', '晋升机制', '季度活动', '创意科教', '有机会当老大', '数字农业']",Android开发工程师,互联网/游戏/软件,甲骨文超级码,
3949,8,150,100,成都,50-150人,inn_io5j4dfgifg7,一家面向全球市场，专注于电商导购领域的服务型公司,3,5,"['五险&amp;  双休', '发展前景广阔', '氛围特别好', '团队建设&amp;amp; 团队旅游', '五险&amp;amp;amp; 年终奖丰厚&amp;amp;amp; 节假日福利&amp;amp;amp; 员工旅游', '扁平化结构氛围好', 'HR亲和', '实习薪酬; 补贴', '年轻&amp;     活力', '沟通培训']",法语实习生,互联网/游戏/软件,梭翱信息,
3950,36,0,0,北京,2000人以上,inn_azsl0poy6ngc,全球领先的跨平台网络新媒体公司,3,5,"['八险一金', '年终多薪', '出国团建', '管理扁平', '健康体检', '各种礼品', '牛X年会', '零食小吃', '全面培训', '硬件完美']",新媒体运营实习生,互联网/游戏/软件,凤凰网,
3951,4,200,100,广州,50-150人,inn_n0xggr5ggauw,致力于使用云计算技术为客户提供SAAS服务,4,5,"['五险&  年终奖丰厚& 节假日福利& 员工旅游', '福利待遇好', '快乐的氛围', '工作环境单纯', '导师制度', '有大神', '人性化', '周末双休&amp;amp;amp;  出国游']",新媒体运营实习,互联网/游戏/软件,短书,
3952,14,150,100,天津,15-50人,inn_pc5zyw4cjnq6,公司从事于企业互联网平台服务，软件开发，平台转让。,9,5,[],实习网站编辑,互联网/游戏/软件,中汇联创,
3953,50,300,200,上海,500-2000人,inn_6fxoo20xi0jp,"专注于企业级容器云计算、大数据和人工智能核心平台的研发和服务,领航大数据与人工智能基础软件",6,5,"['伙伴好', '用心学到很多', '接受应届生', '成长空间大']",大数据后端开发实习生,互联网/游戏/软件,星环科技,
3954,1,100,50,深圳,少于15人,inn_ajfm2z7kfiv0,印记云打印是一家云打印智能终端运营商,12,6,[],管理培训生,互联网/游戏/软件,印记云打印,
3955,2,300,200,深圳,少于15人,inn_x6206yjwmvxf,致力于让数字货币支付更简单以推动下一波加密货币采用浪潮。,3,4,"['金融', '新技术', '创业']",全栈开发实习生,互联网/游戏/软件,麻瓜支付,
3956,2,300,150,上海,50-150人,inn_ndviw9lysaup,我公司为国有控股企业，是上海市工业控制系统安全创新功能型平台的载体，也是上海市首批功能型平台之一,3,3,"['管理扁平化', '温馨家园', '实习可转正', '正规国企']",渗透工程师--网络安全,互联网/游戏/软件,上海控安,
3957,486,200,150,北京,2000人以上,inn_fhaqmhvsueqs,一站式移动出行和生活平台。,4,5,"['互联网', '高逼格大厦', '名企实习', '各种福利', '广阔平台']",招聘实习生,互联网/游戏/软件,滴滴,
3958,56,120,100,北京,2000人以上,inn_z4q5imerrodr,目前中国领先的互联网增值服务提供商之一,3,5,"['牛人同事', '互联网', '老板谦和', '免费全市班车', '氛围融洽']",微视明星运营实习生-平面设计,互联网/游戏/软件,腾讯,
3959,6,150,100,上海,15-50人,inn_fctxvwllteop,WETRY来试是一家由行业资深人士创办的初创企业，已于7月完成近千万元天使轮融资。,3,5,"['科技驱动', '活力;创新', '公司福利', '高端品牌资本']",买手部实习生,互联网/游戏/软件,WETRY来试,
3960,6,120,120,上海,150-500人,inn_lkqtoz7slpml,一家专注于现场演出的第三方票务交易平台,6,5,"['产品有前景', '同事人品好', '能学到干货', 'open老板', '共同成长']",广告投放优化,互联网/游戏/软件,摩天轮,
3961,3,200,100,苏州,2000人以上,inn_t6hhsrybh66a,一家以数据驱动为核心，提供高品质租住生活的资产管理和居住服务平台,9,6,"['行业薪高', '快乐', '挑战', '赢']",销售专员,互联网/游戏/软件,蛋壳公寓,
3962,11,80,50,成都,150-500人,inn_ygc1gshzgv6v,一家面向欧美市场的互联网软件公司,3,5,[],阿拉伯语网络营销实习生,互联网/游戏/软件,正欣德,
3963,19,150,100,北京,2000人以上,inn_ivgewolz78mp,联想家居致力于打造用户体验的智能家居生态系统,3,5,"['福利补贴', '行业领跑', '地铁站旁边']",Gen Z产品team-视频拍摄制作,互联网/游戏/软件,联想,
3964,7,180,120,上海,150-500人,inn_o6we20gzvvna,AI大数据行业移动互联网商务应用开发的领先者,12,4,"['晋升空间明确', '牛逼团队', '年轻', '吃得好氛围好', '不打卡', '双休日']",海外市场推广实习生（日本）-O0727,互联网/游戏/软件, 合合信息科技 ,
3965,3,200,100,苏州,2000人以上,inn_moqgpxfqiwxc,一家以数据驱动为核心，提供高品质租住生活的资产管理和居住服务平台,5,6,"['行业薪高', '快乐', '挑战', '赢']",公寓管家,互联网/游戏/软件,蛋壳公寓,
3966,7,150,100,上海,150-500人,inn_aqqelsb3n1zw,AI大数据行业移动互联网商务应用开发的领先者,6,3,"['晋升空间明确', '牛逼团队', '年轻', '吃得好氛围好', '不打卡', '双休日']",客服支持实习生,互联网/游戏/软件, 合合信息科技 ,
3967,4,120,100,杭州,150-500人,inn_suno5567japh,助力大学生求职，提供名企内推机会、岗位匹配、结果反馈等服务。欢迎有求职需求的你关注投递,3,4,[],旭辉地产,互联网/游戏/软件,实习僧内推小助手,
3968,11,80,50,成都,150-500人,inn_sbpoqbr9tuau,一家面向欧美市场的互联网软件公司,3,5,[],法语网络营销实习生,互联网/游戏/软件,正欣德,
3969,558,150,100,烟台,2000人以上,inn_xe7g5bjj6n3k,字节跳动，是全球早把人工智能应用在业务主产品上的互联网公司,3,5,"['亿级日活平台', '今日头条', '抖音', '年轻、扁平、透明', '免费三餐健身房', '租房补贴']",HR实习生（文化方向）,互联网/游戏/软件,字节跳动,
3970,5,200,200,上海,150-500人,inn_ob0ya7r5uu6n,依靠科技的力量辅助中国制造型企业向精益生产和工业4.0转型,10,5,"['硅谷团队', '工业4.0', '顶级投资人支持', '扁平管理', '期权激励', '早午晚餐全包', '一流办公环境', '高速成长']",人力资源实习生,互联网/游戏/软件,黑湖科技,
3971,6,200,200,北京,50-150人,inn_joj2qxkp3wqc,全球音频平台,4,5,"['福利优厚', '丰富的下午茶', 'BAT系团队', '下午茶福利', '数字化营销', '免费提供三餐', '弹性工作制', '创业型', '人性管理', '参与感']",视频剪辑实习生,互联网/游戏/软件,Castbox,
3972,3,250,150,北京,50-150人,inn_ogaqxow56b2t,互联网+物流，BAT团队,3,5,"['大牛如云', '学习机会大', '期权', '成长空间大', '团建活动多', '转正机会']",新媒体运营实习生,互联网/游戏/软件,方向物流,
3973,6,200,150,潮州,50-150人,inn_fs3mh2qzsoe5,一个专注欧式家瓷的轻奢品牌,12,5,[],淘宝天猫京东客服实习生,互联网/游戏/软件,友来福家居,
3974,6,200,150,潮州,50-150人,inn_77pdgacnnxdy,一个专注欧式家瓷的轻奢品牌,12,5,[],实习天猫店长/网店店长,互联网/游戏/软件,友来福家居,
3975,2,250,200,深圳,150-500人,inn_21rfo55pey9b,公司一直专注于互联网游戏、移动互联网游戏的研发与运营。,12,5,"['晋升公平', '转正五险一金']",游戏广告优化师,互联网/游戏/软件,7477游戏,
3976,6,200,150,潮州,50-150人,inn_7rvaoa7tydnc,一个专注欧式家瓷的轻奢品牌,12,5,[],摄影师,互联网/游戏/软件,友来福家居,
3977,6,200,150,深圳,15-50人,inn_wxbxl1ydaxpm,我们是一群实践着教育理想的年轻人，正在教育改革的历史中留下自己的足迹 ,5,5,"['校园环境', '互联网教育', '学习成长', '广阔发展', '地铁周边', '福利完善']",客户成功经理,互联网/游戏/软件,希悦,
3978,28,0,0,北京,150-500人,inn_jvjtxcgfdkh9,致力于让人们生活的环境变得更好,3,5,"['免费午餐', '免费下午茶', '免费健身房', '有情怀', '节假日生日福利']",算法工程师（气象）,互联网/游戏/软件,墨迹天气,
3979,28,0,0,北京,150-500人,inn_ar6kyuvvanza,致力于让人们生活的环境变得更好,3,5,"['免费午餐', '免费下午茶', '免费健身房', '有情怀', '节假日生日福利']",iOS开发工程师,互联网/游戏/软件,墨迹天气,
3980,13,150,100,成都,150-500人,inn_ptbegkewjg4f,致力于打造精品游戏，成为一流的实时对战类游戏互动娱乐企业,6,5,"['毕业留任', '免费午餐', '生日节日福利', '手游研发']",行政前台,互联网/游戏/软件,乐曼多,
3981,5,120,100,上海,150-500人,inn_50tifsqawjiq,中国领先的家庭娱乐公司，致力于打造“国民级动漫品牌”,3,3,"['创新团队', '福利多多', '活动多多', '可留用']",游戏2D动画实习生,互联网/游戏/软件,淘米网络,
3982,10,180,100,广州,15-50人,inn_byqepgucxvry,聚焦于语音互动方向,3,5,"['团队专业', '技术氛围好', '同事年轻友好', '员工素质高', '该有的都有', '上班可以听歌哦', '待遇优厚', '底薪加提成']",阿拉伯语内容运营实习,互联网/游戏/软件,恰好青春,
3983,5,150,150,广州,50-150人,inn_5ydxeojfmq3z,我们是专注于为区域性银行提供零售银行全流程一体化服务解决方案的智能科技企业。,3,3,"['满满实习干货', '反正就是好', '扁平管理', '领导好', '管理规范', '团队聚餐', '免费咖啡零食', '成长空间大']",宣传设计实习生,互联网/游戏/软件,信用生活,
3984,176,150,100,广州,2000人以上,inn_wu287gmhtoqz,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",公会运营实习生,互联网/游戏/软件,欢聚集团,
3985,7,100,100,上海,150-500人,inn_t7m0wbcj4ytq,生活美学电商丨生活方式集合店,3,3,['氛围好 福利多 成长快'],供应链实习生,互联网/游戏/软件,一条,
3986,176,150,100,广州,2000人以上,inn_azlisxjk2rxf,以视频内容，连接你我，丰富生活,3,3,"['工作环境超棒', '节日大礼包', '餐补']",内容运营实习生（音乐）,互联网/游戏/软件,欢聚集团,
3987,15,200,150,上海,15-50人,inn_dxxzeqvd53y8,中文环境内领先的招聘智能技术服务团队,3,5,"['定期团建', '极客氛围', 'mentor带教', '有股权分红', '办公氛围年轻', '硬件火力足', '北清复交']",大客户经理,互联网/游戏/软件,麦穗人工智能,
3988,11,100,100,深圳,15-50人,inn_cmkz5dts57iq,SHOCK休克致力于打造有用、有趣的潮流社区，SHOCK APP推出首日即登录体育榜前5。,3,5,"['年轻有活力', '资深互联网团队', '扁平化团队']",潮流内容新媒体运营实习生（公众号方向）,互联网/游戏/软件,SHOCK休克,
3989,176,150,100,广州,2000人以上,inn_og4xdsdofjkb,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",视频素材设计实习生,互联网/游戏/软件,欢聚集团,
3990,34,200,180,广州,150-500人,inn_p7vhjcuotn4o,专注品牌事业十余年，是一家兼具国际视野、创新动力、全方位跨平台的品牌咨询与设计整合服务公司。,3,5,[],技术文员/助理,互联网/游戏/软件,前沿开发,
3991,176,150,100,广州,2000人以上,inn_x0r9kuforvdm,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",商家运营实习生,互联网/游戏/软件,欢聚集团,
3992,3,180,100,全国,15-50人,inn_kvirq44hc8nj,镜习科技在校园生活服务领域的不断创新，旨在让大学生活变得更美好。,3,2,"['从零到一', '年轻人的公司', '来镜习携手', '有趣的伙伴', '做有趣的事儿', '从学生中来']",高校实习合伙人（策划营销）,互联网/游戏/软件,镜习科技,
3993,176,150,100,广州,2000人以上,inn_goxfstpsmkds,以视频内容，连接你我，丰富生活,3,5,"['工作环境超棒', '节日大礼包', '餐补']",成本核算实习生,互联网/游戏/软件,欢聚集团,
3994,29,200,120,上海,2000人以上,inn_bvjaffynnis7,易车公司是美国纽约证券交易所上市公司，纽交所股票代码：BITA，是中国的汽车互联网企业,3,4,[],销售运营专员（上海）—校招,互联网/游戏/软件,易车网,
3995,3,300,200,上海,50-150人,inn_xehvpwnhnjvu,靠谱A轮团队，校园招聘领域，和聪明又逗比的小伙伴一起快乐成长,3,4,[],商务BD实习生,互联网/游戏/软件,乔布简历,
3996,3,150,100,上海,50-150人,inn_oqnicai9af9z,靠谱A轮团队，校园招聘领域，和聪明又逗比的小伙伴一起快乐成长,3,5,[],商务助理,互联网/游戏/软件,乔布简历,
3997,29,200,120,上海,2000人以上,inn_bzxg6kgwynsn,易车公司是美国纽约证券交易所上市公司，纽交所股票代码：BITA，是中国的汽车互联网企业,3,4,[],项目经理（上海）—校招,互联网/游戏/软件,易车网,
3998,176,150,100,广州,2000人以上,inn_gydo5ckkpoqr,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",产品实习生（风控方向）,互联网/游戏/软件,欢聚集团,
3999,3,150,80,全国,15-50人,inn_cmjmdxwvwkxq,镜习科技在校园生活服务领域的不断创新，旨在让大学生活变得更美好。,6,1,"['从零到一', '年轻人的公司', '来镜习携手', '有趣的伙伴', '做有趣的事儿', '从学生中来']",高校实习合伙人（运营）,互联网/游戏/软件,镜习科技,
4000,176,150,100,广州,2000人以上,inn_np76onxkvbhy,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",公会运营实习生,互联网/游戏/软件,欢聚集团,
4001,62,150,100,西宁,2000人以上,inn_ijmlw6xonvzp,亚信是亚太区大、全球第二大的业务运营支撑软件供应商,6,5,[],行业研究助理,互联网/游戏/软件,亚信科技,
4002,11,300,180,深圳,15-50人,inn_mlmvhuhf4idk,自动机器学习驱动的企业级AI中台,3,5,"['人工智能', '深度学习', 'AutoML', '推荐搜索', '知识图谱', '大牛云集']",算法工程师（实习）,互联网/游戏/软件,深度赋智,
4003,3,150,120,成都,50-150人,inn_xx7m1pjewqkb,一家专业的商务服务公司,6,5,"['全面发展', '广阔发展空间', '发展平台大', '五星办公环境', '各类补助']",培训助理,互联网/游戏/软件,瑞瑞方金融,
4004,176,150,100,广州,2000人以上,inn_7jgjxxafutmh,以视频内容，连接你我，丰富生活,3,5,"['工作环境超棒', '节日大礼包', '餐补']",社媒运营实习生,互联网/游戏/软件,欢聚集团,
4005,6,300,150,成都,500-2000人,inn_tu8gggce1qdc,一家新兴互联网企业，专注于互联网+智慧商圈。,3,6,"['团队活动超多', '老板好', '绩效奖', '平等，自由', '高薪& 奖金', '人才培养']",销售助理,互联网/游戏/软件,萃贤众创科技,
4006,3,150,100,泉州,2000人以上,inn_f8t0kkelffou,绿色发展，做精做强 开启“磷化工+科技”发展新纪元,4,5,"['引发成长动力', '上市公司', '发展空间大', '高大上', '资源平台前言', '转正机会', '资深大佬指导']",银行大堂经理助理（晋江-石狮）,互联网/游戏/软件,三泰控股集团,
4007,5,120,80,西安,50-150人,inn_s3odtfu28czf,一家由中科院旗下中科创星基金投资的高新技术企业,3,5,"['员工旅游', '奖金', '天使轮', '绩效工资', '免费茶水', '轻松活跃', '团队融洽', '领导NICE']",行政助理实习生,互联网/游戏/软件,募格网络科技,
4008,2,100,80,深圳,150-500人,inn_jcs31itzg6cj,专注资产管理行业超过14年的金融科技专家,6,5,"['高成长', '单身萌妹子多', '法定节假日', '周末双休、', '技术分享', '大咖级同事']",python实习生,互联网/游戏/软件,览众科技,
4009,27,120,100,北京,500-2000人,inn_86acut3xegos,用信息技术推动金融业发展和社会进步,6,5,[],Java开发（实习）,互联网/游戏/软件,用友金融,
4010,176,0,0,广州,2000人以上,inn_pqnt7z1awuev,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",市场宣发实习生,互联网/游戏/软件,欢聚集团,
4011,9,100,50,长沙,50-150人,inn_9vbhq1zxdrvd,“会火” 是一家成立于互联网新媒体时代的娱乐内容服务商,3,5,"['管理扁平化', '学习平台广', '团队活动多', '专业的平台', '职场社交平台', '追星']",媒介实习生,互联网/游戏/软件,会火,
4012,176,150,100,广州,2000人以上,inn_vp1nhzytage2,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",活动运营实习生,互联网/游戏/软件,欢聚集团,
4013,390,200,100,北京,2000人以上,inn_gxivc5l4leb6,中国的综合网络零售商,3,5,"['精英多多', '团队实力强', '锻炼自我', '专业、活力、创造', 'AI', '技术大牛坐镇', '精英', 'nice氛围', '创新']",采销质控岗,互联网/游戏/软件,京东,
4014,3,120,100,成都,15-50人,inn_kzd22ej4udp8,平凡谷是新零售创业公司，高层次留学人才创业企业,3,5,"['高速成长', '双休且提供社保', '社保公积金', '实习证明', '成长机会多']",电话销售实习生,互联网/游戏/软件,平凡谷,
4015,5,500,300,上海,15-50人,inn_lrqlozz7bjq6,一家专注于托福备考的互联网教育科技公司。,3,3,[],用户运营实习生,互联网/游戏/软件,托你的福,
4016,14,150,120,上海,50-150人,inn_wkxkphixerzz,我们充满热情的，并以一种全新的、创造性的方式帮助我们的客户提高他们的创新水平。,4,4,"['机会多', '优秀的团队', '软件']",Web管理系统实施工程师（实习）,互联网/游戏/软件,澳汰尔,
4017,176,150,100,广州,2000人以上,inn_su6qpyvzr7b8,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",产品实习生,互联网/游戏/软件,欢聚集团,
4018,176,0,0,广州,2000人以上,inn_sx4hpvmp3tqx,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",流量运营实习生,互联网/游戏/软件,欢聚集团,
