maxsal,minsal,intern_num,city,scale,c_desc,month_num,day,c_tag,name,industry,c_name,
100,100,33,上海,50-150人,中国具开创性的美式喜剧产业平台公司,3,5,"['年轻态喜剧', '美式脱口秀', '吐槽大会']",HR实习生,广告/传媒/公关/展览,笑果文化,
150,120,3,上海,50-150人,金融衍生品行业内的领先者,3,4,"['华尔街大牛', '顶级VC加持', '金融科技', '轻松氛围', '五险一金双休', '带薪假期']",HR实习生,互联网/游戏/软件,同余科技,
200,180,356,深圳,2000人以上,致力于打造一个线上线下一体化的E2E智能生态系统,4,5,"['TB &amp;amp;amp; 出国游', '人才推荐奖', '高薪行业', '过节福利多多', '五险', '公平公正公开晋升制度', '福利待遇优', '互联网公司，发展前景好', '高颜值，有趣友善的小伙伴']",销售代表,房产/家居/物业/建筑,乐有家控股集团,
250,150,8,深圳,50-150人,云锋金融集团是香港老牌证券公司,3,5,"['互联网金融', '弹性上下班时间', '员工Nice', '学习成长空间', '视野卓越', '年轻人的世界', '实习证明', '点心水果', '牛人遍布', '环境舒适']",项目助理实习生,互联网/游戏/软件,云锋有鱼,
150,100,3,铁岭,2000人以上,富力集团成立于1994年，2005年上市，总部位于广州。是国内综合实力排名前五的杰出房地产品牌。,2,6,"['早午餐', '双休', '年轻朝气', '时间灵活自由']",销售实习生,房产/家居/物业/建筑,富力,
200,150,3,北京,500-2000人,中国科学院大力推动下，以国家“863”计划重大科研成果为基础组建的国家高新技术企业,3,4,[],行政实习生,互联网/游戏/软件,中科曙光,
150,120,21,西安,150-500人,一家专业的环保物联网产品与解决方案提供商,6,5,"['全面发展', '氛围融洽', '专业指导', '晋升空间']",售后技术支持工程师,化工/能源/环保,万维盈创,
150,100,189,北京,2000人以上,中国领先的互联网技术公司,3,5,"['大牛带', '学到东西', '见明星', '大平台', '免费食堂', '工作环境优美']",内容运营实习生（财经）,互联网/游戏/软件,网易,
200,150,55,北京,2000人以上,爱和科技让教育更美好,6,3,"['带薪公益假', '住福计划', '租房计划', '节日礼品', '开工利是', '团队建设']",薪酬福利实习生,教育/培训,好未来,
100,50,14,沈阳,2000人以上,金融是平安综合金融发展的核心优势,4,5,"['底薪提成丰厚', '请假灵活', '薪酬福利优厚', '竞争力强']",储备讲师,金融/经济/投资/财会,中国平安,
120,100,6,广州,150-500人,致力于打造全球领先的社区化教育共享平台,3,4,"['工作环境舒适', '带薪假期', '发展前景好', '五险一金', '周末双休']",小学语文教实习生,教育/培训,私塾家,
120,100,3,上海,15-50人,久翌信息咨询致力于为企业与机构提供一手信息咨询服务,8,3,"['双休&五险', '年轻有活力', '专人带领', '私人定制实习', '薪资进阶长', '乐趣多多']",销售实习生,企业服务/咨询,久翌信息咨询,
300,150,10,北京,50-150人,专注于油气管网的安全和智能控制、供暖系统的节能检验和改造领域，提供国际一流的产品、技术或解决方案。,3,5,"['晋升平台大', '餐补交通补贴', '发展无上限', '团队有活力', '员工Nice']",科研助理,互联网/游戏/软件,寰宇声望,
150,100,38,成都,50-150人,繁星数据致力于提供快速、高效、安全和高质量的数据采集与标注服务。,3,6,"['人工智能', '大数据']",人力资源运营专员实习生,互联网/游戏/软件,繁星数据,
200,120,1,济南,15-50人,山东智慧医院管理有限公司是一家估医院的公开课、内训、学术会会议培训的专业机构。,3,5,"['活力&a创新', '出差补', '超级人性化', '活动众多', '激励奖金多', '双休; 五险']",电话客服,医疗/健康/制药/生物,智慧医管,
120,100,6,武汉,15-50人,一家专门从事ERP、供应链、物流系统、物联网应用系统研发及销售的软件公司,12,5,"['竞争力薪酬', '管理灵活', '氛围轻松', '培养新人']",开发岗实习生,互联网/游戏/软件,世纪易软,
120,80,6,天津,15-50人,天津市地理位置为优越、周边配套为完善的众创空间项目之一,3,5,"['绩效奖', '氛围自由', '每周≥4天', '大学生实习', '有实习证明']",客服专员,企业服务/咨询,融睿合,
100,100,13,上海,150-500人,致力于广告、版权发行、艺人经纪和影视制作等多个领域,3,5,"['交通便捷', '行业发展优势']",电视业务专员,广告/传媒/公关/展览,TVBC,
150,100,2,杭州,50-150人,候马传媒坐落于浙江·杭州·未来科技城海创园，公司为企业和品牌提供广告投放、 全案策划等一站式、定制化,6,5,"['领导很棒', '环境特别好', '双休法定假日', '拓展人脉圈', '出差环境优美']",舆情分析师,广告/传媒/公关/展览,候马传媒,
180,120,26,上海,2000人以上,国内家全品牌的连锁酒店管理集团,3,4,"['公平公正', '双休', '团队给力', '学习机会大', '环境开放', '签实习协议']",产品实习生,餐饮/酒店/旅游/娱乐,华住集团,
120,100,3,上海,50-150人,专注于实体商业大数据应用和分析服务,3,3,"['办公氛围年轻', '年轻有激情', '80 90']",办公室助理,互联网/游戏/软件,上海辰智,
150,100,27,北京,2000人以上,新东方教育科技（集团）有限公司，总部位于北京市海淀区中关村，是综合性教育集团，同时也是教育培训集团。,3,5,"['教育', '实习工资高', '良好工作环境', '有机会转正', '暑期', '可转正']",HRBP人力资源实习生,教育/培训,新东方教育科技集团,
200,150,15,上海,15-50人,中文环境内领先的招聘智能技术服务团队,3,5,"['定期团建', '极客氛围', 'mentor带教', '有股权分红', '办公氛围年轻', '硬件火力足', '北清复交']",大客户经理,互联网/游戏/软件,麦穗人工智能,
150,100,116,北京,500-2000人,国内的财富管理公司,4,5,"['有趣的团队', '定期团建', '人情味十足', '重视员工价值', '有水果吃', '领导是逗比', '发展机遇', '8小时工作制', '福利待遇优', '接收应届生']",基金实习生,金融/经济/投资/财会,源石财富,
150,100,176,广州,2000人以上,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",视频素材设计实习生,互联网/游戏/软件,欢聚集团,
150,100,1,深圳,15-50人,中青旅联科隶属于光大集团、中国青旅集团，是中青旅控股旗下专业的营销传播公司。,4,5,"['领导Nice', '活力强', '老板年轻', '每周≥4天', '获取经验', '近地铁站']",活动部实习生,广告/传媒/公关/展览,中青旅联科,
20,10,12,广州,150-500人,一家国内较早建立现代管理模式的民营建筑设计企业,6,3,"['职业规划明确', '培训好', '活跃的氛围', '同事也萌呆', '下午茶福利', '导师制培训']",电气实习生,房产/家居/物业/建筑,瀚华建筑设计,
200,180,34,广州,150-500人,专注品牌事业十余年，是一家兼具国际视野、创新动力、全方位跨平台的品牌咨询与设计整合服务公司。,3,5,[],技术文员/助理,互联网/游戏/软件,前沿开发,
100,100,6,上海,150-500人,Underwrite your future,3,4,"['跨国公司', '免费水果零食', '公司福利好', '年轻有激情', '定期娱乐活动', '我们气氛好', '精英团队', '待遇高', '年度健康体检', '每年旅游']",业务营运中心实习生,金融/经济/投资/财会,史带中国,
150,100,176,广州,2000人以上,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",商家运营实习生,互联网/游戏/软件,欢聚集团,
180,100,3,全国,15-50人,镜习科技在校园生活服务领域的不断创新，旨在让大学生活变得更美好。,3,2,"['从零到一', '年轻人的公司', '来镜习携手', '有趣的伙伴', '做有趣的事儿', '从学生中来']",高校实习合伙人（策划营销）,互联网/游戏/软件,镜习科技,
150,100,176,广州,2000人以上,以视频内容，连接你我，丰富生活,3,5,"['工作环境超棒', '节日大礼包', '餐补']",成本核算实习生,互联网/游戏/软件,欢聚集团,
200,120,29,上海,2000人以上,易车公司是美国纽约证券交易所上市公司，纽交所股票代码：BITA，是中国的汽车互联网企业,3,4,[],销售运营专员（上海）—校招,互联网/游戏/软件,易车网,
300,200,3,上海,50-150人,靠谱A轮团队，校园招聘领域，和聪明又逗比的小伙伴一起快乐成长,3,4,[],商务BD实习生,互联网/游戏/软件,乔布简历,
150,100,3,上海,50-150人,靠谱A轮团队，校园招聘领域，和聪明又逗比的小伙伴一起快乐成长,3,5,[],商务助理,互联网/游戏/软件,乔布简历,
250,150,3,成都,500-2000人,芒果财税，成立至今3年，全国26家直营公司，是一家超高速发展的互联网财税企业。,3,5,[],财税销售,企业服务/咨询,芒果财税,
200,120,29,上海,2000人以上,易车公司是美国纽约证券交易所上市公司，纽交所股票代码：BITA，是中国的汽车互联网企业,3,4,[],项目经理（上海）—校招,互联网/游戏/软件,易车网,
150,100,176,广州,2000人以上,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",产品实习生（风控方向）,互联网/游戏/软件,欢聚集团,
150,100,3,上海,15-50人,没有套路，只有真诚。挖掘员工潜力，谋求真正价值，用不一样的眼光做事。,12,3,"['优秀可转正', '资深团队', '自由氛围', '发展潜力巨大', '无限挑战']",媒介策划实习生,广告/传媒/公关/展览,蓝石广告,
120,100,4,珠海,50-150人,是保利发展集团一级区域平台，公司遵循保利发展“和者筑善”的品牌理念，为业主、社会提供人与环境和谐共生的舒适物业,3,5,['顶尖房企'],综合部实习生-投资、运营,房产/家居/物业/建筑,保利房产珠海公司,
150,80,3,全国,15-50人,镜习科技在校园生活服务领域的不断创新，旨在让大学生活变得更美好。,6,1,"['从零到一', '年轻人的公司', '来镜习携手', '有趣的伙伴', '做有趣的事儿', '从学生中来']",高校实习合伙人（运营）,互联网/游戏/软件,镜习科技,
500,250,8,无锡,15-50人,主要致力于软件工程、软件外包，软件实施等相关业务,3,5,"['工作能力锻炼', '工作氛围好']",自动化测试开发实习生,互联网/游戏/软件,锐聘软件,
180,120,498,北京,2000人以上,用科技创造美好未来,3,5,"['科技公司', '金融服务', '实习留用机制', '福利丰富', '团队年轻']",设计实习生岗ZP2010150761,互联网/游戏/软件,京东数科,
250,150,3,济南,15-50人,一家数字信息和数字资产安全解决方案供应商,6,5,[],前端开发实习生,互联网/游戏/软件,神荼科技,
300,180,3,济南,15-50人,一家数字信息和数字资产安全解决方案供应商,6,5,[],python开发实习,互联网/游戏/软件,神荼科技,
300,180,3,济南,15-50人,一家数字信息和数字资产安全解决方案供应商,6,5,[],渗透测试实习生,互联网/游戏/软件,神荼科技,
150,150,8,郑州,2000人以上,辅导在线教育，旗下拥有猿辅导、小猿搜题、猿题库、小猿口算等多款在线学习产品。,3,4,"['创新&a活跃', '免费茶点', '培训津贴', '有活力的团队', '年轻人聚集地', '实战多成长快']",HRBP实习生,教育/培训,郑州猿辅导,
150,80,2,广州,15-50人,贸易公司,3,3,"['团队年轻专业', '氛围好', '高薪实习']",招聘助理,交通/贸易/物流,广州乐刻,
150,150,1,上海,150-500人,sopexa（法国食品协会）是一家食品市场与食品宣传专业机构，已经成立45年,4,5,"['法国企业', '团队氛围超赞', '数字营销', '老板靠谱', '能力提升快', '能力提升快']",Digital Marketing 实习生,广告/传媒/公关/展览,Sopexa,
120,100,7,上海,15-50人,康语是一家致力于帮助保险公司打造更加人性化健康险产品的保险科技公司,3,5,"['企业文化好', '福利优越', '高端医疗险', '团队旅游', '带薪年假', '弹性工作']",Product Intern,互联网/游戏/软件,The CareVoice,
180,150,14,北京,2000人以上,原百度金融。2018年4月，百度宣布旗下金融服务事业群组正式完成拆分融资协议签署，实现独立运营。,3,5,"['年轻化的团队', '终身学习', '成长机会大', '条件好']",播音主持内容运营实习生,互联网/游戏/软件,度小满金融,
